#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin" name="distribution" x="@birthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa1.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa2.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:alignment_twin" kappa1="@kappa1.s:alignment_twin" kappa2="@kappa2.s:alignment_twin" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:alignment_twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.6" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
8127000	-4822.859595534174	-4820.418571851059	-2.4410236831155148	-4820.418571851059	0.9123195502480038	0.8376607949240389	1.0517285814012738	0.2457231121667072	0.2664836672858351	0.23704337564296393	0.25074984490449453	0.01625987347498659	1.0051519083009333	1.931888415448961E-4	0.013775191417419032	-1.4265579225269553	1.4452006123208545
8128000	-4825.164668625946	-4822.283743107236	-2.8809255187107095	-4822.283743107236	0.8329856032233646	0.8376607949240389	1.0517285814012738	0.2457231121667072	0.2664836672858351	0.23704337564296393	0.25074984490449453	0.1422837887454215	1.157162966660879	0.019364980355804712	0.12588140778906123	-0.5378034898554485	2.477786616881358
8129000	-4823.383783406501	-4821.250229425447	-2.1335539810531676	-4821.250229425447	0.9506674662783473	0.8376607949240389	1.0517285814012738	0.2457231121667072	0.2664836672858351	0.23704337564296393	0.25074984490449453	0.010541067761242367	1.001137530856368	5.58740484871488E-5	0.007468285906591933	-1.3336100850938013	1.6240488084278895
8130000	-4824.883435557722	-4820.855174172667	-4.028261385055354	-4820.855174172667	0.8335574998561454	0.8376607949240389	1.0517285814012738	0.2457231121667072	0.2664836672858351	0.23704337564296393	0.25074984490449453	0.1833213398199983	1.1233986896512245	0.035983625532344334	0.17370528138181698	-1.4610098986578537	4.174082511706519
8131000	-4827.889887737496	-4822.919194656655	-4.970693080840354	-4822.919194656655	1.1031258746413253	0.8376607949240389	1.0517285814012738	0.2457231121667072	0.2664836672858351	0.23704337564296393	0.25074984490449453	0.04809112951345255	0.9910203121677862	0.00201340988425173	0.04546969053073993	-3.373621033498603	3.89451275471307
8132000	-4823.660611884221	-4821.071549994414	-2.589061889806853	-4821.071549994414	0.9207692576184959	0.8376607949240389	1.0517285814012738	0.2457231121667072	0.2664836672858351	0.23704337564296393	0.25074984490449453	0.023310373073137252	1.0095443158489912	6.069192878715789E-4	0.024811017560654753	-1.390299269720984	3.077778424808473
8133000	-4828.857860426021	-4824.480839770213	-4.377020655808103	-4824.480839770213	0.9767253312203512	0.6731215302705735	1.0517285814012738	0.2457231121667072	0.26386369987588865	0.23966334305291037	0.25074984490449453	0.2114160857899727	0.9487791352628253	0.06253756883693881	0.2628141629857545	-1.7091870601036003	1.430445530483595
8134000	-4826.324007446217	-4820.3442235957555	-5.9797838504618595	-4820.3442235957555	0.9766402492986843	0.6731215302705735	1.0517285814012738	0.2457231121667072	0.26386369987588865	0.23966334305291037	0.25074984490449453	0.19478292990043602	0.9592924118539858	0.03212919011083734	0.18938673841164846	-3.3932302318354433	4.423428111709458
8135000	-4829.33537881146	-4825.470843621794	-3.8645351896659856	-4825.470843621794	1.034904428799222	0.6731215302705735	1.0517285814012738	0.2457231121667072	0.26386369987588865	0.23966334305291037	0.25074984490449453	0.11703027208648975	0.9726149011309869	0.019278991232381328	0.13607001202324492	-1.7161280741108502	1.5904900234246526
8136000	-4824.234813709371	-4820.33662474379	-3.8981889655818485	-4820.33662474379	0.8922882215772653	0.6731215302705735	1.0517285814012738	0.2457231121667072	0.26386369987588865	0.23966334305291037	0.25074984490449453	0.09010093100079473	1.0226219620093913	0.008211966311617303	0.09147089161940307	-1.9406915515746697	1.1066746103898895
8137000	-4827.188678095304	-4823.811602339263	-3.3770757560407287	-4823.811602339263	0.7859969716564059	0.6731215302705735	1.0517285814012738	0.2457231121667072	0.26386369987588865	0.23966334305291037	0.25074984490449453	0.270620634734116	1.1187782369647639	0.031315521224903324	0.17206010251084936	-0.4405477806056681	2.494828785659981
8138000	-4827.486442016457	-4821.882375803937	-5.604066212519774	-4821.882375803937	0.8984919727711687	0.6731215302705735	0.9608149830034013	0.2457231121667072	0.26386369987588865	0.23966334305291037	0.25074984490449453	0.6011947343367089	0.9549373911255701	0.07483086013598819	0.3047852702077203	-1.4672924273273409	1.425127636843681
8139000	-4824.962680047528	-4821.718227727994	-3.2444523195340222	-4821.718227727994	0.5938700986288195	0.6731215302705735	0.9608149830034013	0.2457231121667072	0.26272465030669073	0.23966334305291037	0.25188889447369245	0.6020664584569101	1.4174867791422217	0.4171568326396849	0.5475360492596064	0.8952711536789995	3.0291421699945165
8140000	-4826.985603576884	-4821.92516449694	-5.060439079944	-4821.92516449694	0.7838928608428064	0.6731215302705735	0.9608149830034013	0.2457231121667072	0.26272465030669073	0.23966334305291037	0.25188889447369245	0.6949873132975838	1.2393211221447322	0.18270266548816383	0.42434143008905206	-0.6113243434049087	3.215854754511983
8141000	-4829.3757598493885	-4825.43719573034	-3.93856411904818	-4825.43719573034	0.9139260939004	0.6731215302705735	0.9608149830034013	0.2457231121667072	0.26272465030669073	0.23966334305291037	0.25188889447369245	0.2278306896564249	1.0586349646609958	0.03336968548978542	0.18698941592979912	-1.226172598689077	2.965435951096141
8142000	-4822.580469555023	-4819.708486844743	-2.871982710280498	-4819.708486844743	0.982749648295823	0.6731215302705735	0.9608149830034013	0.2457231121667072	0.26272465030669073	0.23966334305291037	0.25188889447369245	0.045558020393292674	1.0078282922765582	0.0017107243644876487	0.040778105022000834	-1.377936958151825	2.541324419389494
8143000	-4826.620093980671	-4821.681978930318	-4.938115050353476	-4821.681978930318	0.9618318536299663	0.6731215302705735	0.9608149830034013	0.2457231121667072	0.26272465030669073	0.23966334305291037	0.25188889447369245	0.04175110803813164	0.9685767691907076	0.0021228752050769326	0.04689062197894528	-3.4942124714720713	4.779213952177707
8144000	-4825.734812804924	-4821.5083271990325	-4.226485605892144	-4821.5083271990325	1.0802752335825063	0.6731215302705735	0.9608149830034013	0.2457231121667072	0.26272465030669073	0.23966334305291037	0.25188889447369245	0.055231523971920334	0.9669552474748564	0.0030501730193457626	0.056168594445303706	-2.618461188986184	3.3438285460932433
8145000	-4829.951155311831	-4826.926408335606	-3.024746976225086	-4826.926408335606	0.8640683115190095	0.6731215302705735	0.9608149830034013	0.2457231121667072	0.26272465030669073	0.23966334305291037	0.25188889447369245	0.1282298173420663	0.9544443702435456	0.013494247103899987	0.12103943194819104	-0.8377870928022304	2.0740742052387993
8146000	-4825.604564010982	-4822.6198955823465	-2.984668428635569	-4822.6198955823465	0.8329733265992736	0.6731215302705735	0.9608149830034013	0.2457231121667072	0.26272465030669073	0.23271682344118472	0.2588354140854181	0.13155458571654707	1.0200496032698558	0.01286541329309159	0.11888546611384374	-0.777217473523375	2.2066595857464595
8147000	-4826.023861437532	-4821.532053913859	-4.491807523672901	-4821.532053913859	0.9093744430926487	0.6731215302705735	0.9610587490905326	0.2457231121667072	0.26272465030669073	0.23271682344118472	0.2588354140854181	0.3136415547804636	1.0853631201944287	0.09721323519402968	0.3273939357724533	-1.4074706056176327	1.6274451556095764
8148000	-4825.662196022664	-4822.515694926247	-3.1465010964164852	-4822.515694926247	0.9494046305230116	0.8520915304545849	0.8891047851634672	0.2457231121667072	0.26272465030669073	0.23271682344118472	0.2588354140854181	0.0491206028919954	0.9903065678321502	0.0017815562844794733	0.0422426026782871	-1.589539833518668	1.3990597629514705
8149000	-4827.329686916839	-4823.005034355058	-4.324652561780396	-4823.005034355058	1.0103948238532439	0.8520915304545849	0.8891047851634672	0.2457231121667072	0.26272465030669073	0.23271682344118472	0.2588354140854181	0.15999735626855016	1.0235271810444533	0.009425285709905536	0.09426850144623951	-1.9336854461581385	3.1978497328958677
8150000	-4824.922846753508	-4823.141382306352	-1.7814644471553187	-4823.141382306352	1.0116563092118969	0.8520915304545849	0.8569911922263915	0.2457231121667072	0.26272465030669073	0.23271682344118472	0.2588354140854181	0.002790734300669249	1.0021720008160047	9.87617564232E-6	0.0031400957965236394	-1.676275520804229	2.7200661526563383
8151000	-4830.925430888197	-4828.938184669791	-1.9872462184066189	-4828.938184669791	0.8721533932197114	0.8520915304545849	0.8569911922263915	0.2308573036337893	0.26272465030669073	0.2475826319741026	0.2588354140854181	0.003727912171405006	1.0019836067693795	1.1921984267250628E-5	0.003447961138720518	-1.7462974374609859	4.004363658819931
8152000	-4827.543929723135	-4824.892118032747	-2.6518116903876194	-4824.892118032747	0.8786874439179914	0.8520915304545849	0.8569911922263915	0.2514202409758069	0.24216171296467312	0.2475826319741026	0.2588354140854181	0.013098673075648413	1.0011054503426409	1.3653628493264417E-4	0.011702622428215964	-1.807758239289206	3.8543149421200757
8153000	-4827.23865887273	-4824.784871864894	-2.4537870078363215	-4824.784871864894	0.8944460788471646	0.8520915304545849	1.2134709351849857	0.2514202409758069	0.24216171296467312	0.2475826319741026	0.2588354140854181	0.035413361251064444	0.9686100865711779	0.001728543279075202	0.041793458756663335	-0.9638283529042413	2.656231329433961
8154000	-4828.610107325221	-4824.677234999254	-3.932872325966448	-4824.677234999254	1.199271826349233	0.8520915304545849	1.2134709351849857	0.2514202409758069	0.24242917053749685	0.24731517440127887	0.2588354140854181	0.05955002247455482	1.018175943124782	0.002078345636159951	0.04592377178206323	-2.1404296137214853	1.8033726683891282
8155000	-4827.950081600524	-4824.015093046203	-3.9349885543201832	-4824.015093046203	1.1348553306168856	0.8520915304545849	1.2134709351849857	0.2514202409758069	0.24242917053749685	0.24731517440127887	0.2588354140854181	0.08520468778537406	0.8937507414522433	0.008088737039803342	0.0947292755783183	-1.9104358521734763	1.7975088233978571
8156000	-4826.755481101777	-4822.245376416505	-4.510104685272682	-4822.245376416505	0.9211263741921935	0.8520915304545849	1.2134709351849857	0.2514202409758069	0.24242917053749685	0.24731517440127887	0.2588354140854181	0.18808361013314231	1.0203234604583646	0.01751374378939552	0.12808745235964225	-1.851606313341759	3.632860141867343
8157000	-4825.307083994321	-4822.403873462521	-2.9032105317998833	-4822.403873462521	0.9406012335020006	0.8520915304545849	0.9194169803315373	0.2514202409758069	0.24242917053749685	0.24731517440127887	0.2588354140854181	0.05142496681686161	0.9956325226327376	0.001517141301905392	0.03943248006698819	-1.3092015695262584	1.6285052081954714
8158000	-4826.287782547165	-4823.822670538968	-2.4651120081967686	-4823.822670538968	1.038258491504712	0.8520915304545849	0.9194169803315373	0.2514202409758069	0.24242917053749685	0.24731517440127887	0.2588354140854181	0.011687295798234847	1.003520320476703	4.134105680931208E-5	0.006408183669150747	-1.657294079263747	2.4221594368873367
8159000	-4822.681210269762	-4820.29163697798	-2.3895732917827375	-4820.29163697798	0.914297205604451	0.8520915304545849	0.9194169803315373	0.2514202409758069	0.2530949247143106	0.23664942022446508	0.2588354140854181	0.03303090336649489	1.0225203045161175	9.347071978686521E-4	0.030533518946883772	-1.0475389013117962	2.0543572276893762
8160000	-4825.092550654368	-4821.084781550247	-4.0077691041211345	-4821.084781550247	1.012296073535692	0.8520915304545849	0.9194169803315373	0.2514202409758069	0.2530949247143106	0.23664942022446508	0.2588354140854181	0.005654017476341972	0.9969013571463	8.703194676882748E-6	0.0029525750499165087	-3.550062280854865	4.462299649102914
8161000	-4827.461005741391	-4823.887053247927	-3.5739524934638993	-4823.887053247927	0.7511914674592776	0.8520915304545849	1.0950592402751427	0.23500492572905263	0.2530949247143106	0.2530647354712193	0.2588354140854181	0.080196692292649	1.0718982763959473	0.00822617863908718	0.08993111694556027	-1.6367058536247003	1.1065327201793516
8162000	-4825.597196512973	-4823.222375298077	-2.374821214895883	-4823.222375298077	0.9850416690925301	0.8520915304545849	1.0950592402751427	0.23500492572905263	0.26681609819069	0.2530647354712193	0.24511424060903866	0.014739800576214206	1.004158816490703	9.713643216177768E-5	0.009768775370834384	-1.3888583559138588	2.555970442843152
8163000	-4827.170439929905	-4824.18390095342	-2.9865389764850474	-4824.18390095342	0.9549178139485061	0.7024664704575877	0.8203836649839991	0.23500492572905263	0.26681609819069	0.2530647354712193	0.24511424060903866	0.0826005940371016	1.0234915743603161	0.0052460469237709025	0.07089394202865114	-1.1612630846168588	2.013084493075441
8164000	-4824.784673129489	-4822.022329798419	-2.762343331070384	-4822.022329798419	0.8740130888541578	0.8291869778890243	0.8203836649839991	0.23500492572905263	0.26681609819069	0.2530647354712193	0.24511424060903866	0.07006198678936677	1.0247031608257988	0.0037791602783923245	0.061672872445230106	-1.0146763051765157	1.776615714498579
8165000	-4829.444199385122	-4826.479129594035	-2.965069791087113	-4826.479129594035	1.1298487077677157	0.8291869778890243	0.8203836649839991	0.23500492572905263	0.26681609819069	0.2530647354712193	0.24511424060903866	0.008402030973076848	1.0067568104654478	6.874539342294185E-5	0.0082872924738509	-2.3553240724181888	2.6819927810069504
8166000	-4829.83803290072	-4824.812533708884	-5.0254991918353245	-4824.812533708884	0.9361522142388855	0.7547522717805019	0.8203836649839991	0.23500492572905263	0.26681609819069	0.2530647354712193	0.24511424060903866	0.2520944703957812	1.0331235123690157	0.025776076245309833	0.173204410141434	-2.2314296005851437	3.735183961719743
8167000	-4832.6771463748855	-4828.410817720035	-4.266328654850202	-4828.410817720035	0.9042025582541651	0.7547522717805019	0.8203836649839991	0.23500492572905263	0.26681609819069	0.2530647354712193	0.24511424060903866	0.2153402505767703	1.1381593826908794	0.038596203394463985	0.20229578768191	-1.6410514247937562	1.3498283813844056
8168000	-4828.4719239695305	-4823.150424695186	-5.321499274343783	-4823.150424695186	0.9905042793539907	0.9686699669541496	1.3311244614527924	0.23500492572905263	0.26681609819069	0.2530647354712193	0.24511424060903866	0.25775765630559605	1.1004753227214485	0.11193116999030603	0.35377267019639214	-2.2496706421447614	3.5143799681726637
8169000	-4832.439035647783	-4828.685444308055	-3.7535913397290694	-4828.685444308055	0.7837365648076191	0.9686699669541496	1.3311244614527924	0.22416200271675646	0.2528776143182148	0.2530647354712193	0.26989564749380995	0.1716117486408529	1.0177319876363158	0.03248896154561477	0.18128334374366653	-1.0946185004808127	1.4167043040882332
8170000	-4831.771274130194	-4826.699609343956	-5.071664786238241	-4826.699609343956	1.021739759579972	0.9686699669541496	1.3311244614527924	0.22416200271675646	0.2528776143182148	0.2530647354712193	0.26989564749380995	0.16308010391465366	1.0230633368384716	0.020167123656043343	0.13418949128573113	-2.4585091829311754	0.989125579651996
8171000	-4833.4181151935	-4829.492618149875	-3.9254970436248064	-4829.492618149875	0.8160377847396194	0.9686699669541496	1.3311244614527924	0.22416200271675646	0.2528776143182148	0.2530647354712193	0.26989564749380995	0.15893474955027811	1.0191631045362677	0.024145984780242706	0.1561780731139352	-1.33505027151047	1.3355863428155135
8172000	-4830.330142293875	-4826.603183434136	-3.7269588597390335	-4826.603183434136	1.0707423414017396	0.9686699669541496	1.3311244614527924	0.22416200271675646	0.2528776143182148	0.2530647354712193	0.26989564749380995	0.0697351247471259	0.9778390898749095	0.004581339144111808	0.06845447356702314	-1.7493528364943156	1.996849535652486
8173000	-4832.343544933533	-4828.288460193915	-4.055084739618111	-4828.288460193915	0.9577694460211527	0.9686699669541496	1.3311244614527924	0.22416200271675646	0.2528776143182148	0.2530647354712193	0.26989564749380995	0.08537454234576057	0.9515501564548193	7.956809657577111E-4	0.029021669161828818	-1.9433680154115813	1.1618314392292277
8174000	-4830.221046104125	-4826.040365675876	-4.180680428248919	-4826.040365675876	1.0706945544651099	0.8018819268874872	1.3311244614527924	0.22416200271675646	0.2528776143182148	0.2530647354712193	0.26989564749380995	0.17093473176106116	0.913260210230559	0.029782194190814997	0.16581541710788936	-1.578051024487888	1.7727141271545093
8175000	-4833.006414674611	-4827.712283367356	-5.294131307255093	-4827.712283367356	0.8630917225341527	0.9895302775982973	1.3311244614527924	0.22416200271675646	0.2528776143182148	0.2530647354712193	0.26989564749380995	0.03107522444007368	1.004098028355941	0.001111149198089611	0.03308060850240344	-3.7825124169065267	0.6075361293565344
8176000	-4830.468381594982	-4827.595486525503	-2.872895069479294	-4827.595486525503	0.909058538374731	0.9895302775982973	1.358135411966073	0.22416200271675646	0.2528776143182148	0.2530647354712193	0.26989564749380995	0.042091381918545265	0.993742349471176	0.0012029595008375168	0.03437557944822782	-1.1816919441177784	1.79682204393952
8177000	-4832.084747736812	-4829.05032322747	-3.0344245093416475	-4829.05032322747	0.8861348497695728	0.9895302775982973	1.358135411966073	0.22416200271675646	0.2528776143182148	0.2530647354712193	0.26989564749380995	0.08740283086572385	1.0486626216225965	0.008920867317331016	0.09496835652483897	-0.8881667497739225	2.2891913987280668
8178000	-4828.400796054179	-4825.395250212255	-3.005545841924528	-4825.395250212255	0.965652701943289	0.9895302775982973	1.358135411966073	0.25724479091424457	0.2528776143182148	0.2530647354712193	0.23681285929632181	0.04033390353054498	0.9701181555806079	0.001544515623854079	0.03983155572442117	-1.3385809958204322	1.790488962656994
8179000	-4829.225743808883	-4824.58315208061	-4.64259172827348	-4824.58315208061	1.0787511533994272	0.9895302775982973	1.358135411966073	0.25724479091424457	0.2528776143182148	0.2530647354712193	0.23681285929632181	0.06740690428965766	1.0308367593399228	0.006526512419008771	0.0802490717171118	-2.6682958468671676	0.9810945008572377
8180000	-4827.402352239561	-4824.564979309929	-2.837372929631596	-4824.564979309929	0.9227279875471011	0.9895302775982973	1.358135411966073	0.25724479091424457	0.2528776143182148	0.2530647354712193	0.23681285929632181	0.03827426494060024	1.0223452636418973	0.0018583034975809165	0.04292191677314027	-1.1999329276111554	2.6109019487626677
8181000	-4832.044580742437	-4827.327939415798	-4.71664132663874	-4827.327939415798	1.0779863889502823	0.7244844237720786	1.358135411966073	0.25724479091424457	0.2528776143182148	0.2530647354712193	0.23681285929632181	0.01148224439918724	0.9959271671509176	1.5625800134682456E-4	0.012521542499086304	-3.782699334099094	4.235411498789325
8182000	-4830.1164689156985	-4826.521429724365	-3.5950391913338824	-4826.521429724365	1.1461292691242158	0.7244844237720786	1.358135411966073	0.25724479091424457	0.2528776143182148	0.2530647354712193	0.23681285929632181	0.024669705964691327	0.9991602687719957	2.3567527016488146E-4	0.015467653054407525	-2.2744639968623273	2.4800820861704542
8183000	-4825.884773727401	-4823.830530008433	-2.054243718968296	-4823.830530008433	1.0398925913787949	0.7244844237720786	1.358135411966073	0.25724479091424457	0.2528776143182148	0.2530647354712193	0.23681285929632181	0.003976260997668025	0.9993914849244334	1.8708016354162695E-5	0.004325274228165265	-1.6281918023546793	2.3194996689243306
8184000	-4828.1232315187945	-4824.435828969359	-3.6874025494348683	-4824.435828969359	1.052889019656839	0.7244844237720786	1.358135411966073	0.25724479091424457	0.2528776143182148	0.2530647354712193	0.23681285929632181	0.043797701976644864	1.0039664887065045	0.002069288764010009	0.04518378405627951	-2.0524688977409165	2.927218020394433
8185000	-4826.143741363996	-4824.2160186333585	-1.927722730637318	-4824.2160186333585	0.9266823652087904	0.7244844237720786	1.358135411966073	0.25724479091424457	0.2528776143182148	0.2530647354712193	0.23681285929632181	0.00816161306137624	0.9989386148201415	6.163340685634679E-5	0.007847222639383096	-1.15963793276345	1.9218798124148473
8186000	-4827.332553321027	-4823.6829812384485	-3.6495720825785165	-4823.6829812384485	0.8832967811741699	0.7244844237720786	1.358135411966073	0.25724479091424457	0.2528776143182148	0.2530647354712193	0.23681285929632181	0.045375612979183244	1.0305727758985896	0.0015505551834206896	0.03921144649252995	-1.9942115469216306	4.224421434830044
8187000	-4828.103606253016	-4824.270894687902	-3.8327115651133417	-4824.270894687902	0.8390767691796064	0.7244844237720786	1.358135411966073	0.2545234873820884	0.2528776143182148	0.2530647354712193	0.23953416282847795	0.1279491485789084	1.0773629731121666	0.012100294223015432	0.10539262509889127	-1.4838559477401683	4.08340053110643
